screen_name,life_long,Number_of_statues,Length_of_description,followers_count,friends_count,listed_number,Avg_tweets_per_day,Avg_favorite_per_day,Avg_retweets_per_day,Most_favorited,Avg_favorited_per_tweet,Avg_favorites_per_user,Most_retweeted,Avg_retweeted_per_tweet,Avg_retweets_per_user,Avg_length_of_tweets,sentiment_score,Avg_hashtags_per_tweet,tweets_with_hashtags,tweets_with_media,tweets_with_url,retweet_rate,influencial
__Suwan__W__,394,384,0,3,132,0,0.9746,0.0,0.2766,3,0.25,32.0,1175,74.6615,9556.6667,118.5443,51.7987,2.6266,0.63,0.04,0.88,0.3073,0
_meghansmith_,2020,10805,14,501,241,1,5.349,7.7802,0.2733,30,1.464,2.9222,644972,16241.627,32418.4172,87.618,10.9044,1.4559,0.07,0.17,0.16,0.621,1
_sattva,2763,1640,126,1664,1149,88,0.5936,0.6355,0.0731,14,1.158,0.6959,40701,44.188,26.5553,127.893,29.4887,1.9281,0.47,0.12,0.69,0.471,0
_WickedHeart,2359,87918,83,3164,2126,8,37.2692,3.7423,0.1013,85,0.651,0.2058,254713,2392.817,756.2633,58.932,3.5634,1.2,0.03,0.06,0.22,0.41,0
0pensource,3331,4887,121,6645,2677,403,1.4671,0.0727,0.0345,23,0.682,0.1026,8014,15.112,2.2742,109.374,18.456,1.7208,0.66,0.04,0.94,0.49,0
18dMedia,2429,428928,106,11406,4083,43,176.5862,0.0103,0.1618,2,0.014,0.0012,2,0.634,0.0556,111.923,1.3362,1.0,0.00,0.60,0.99,0.624,1
18SportsAndy,2543,23391,157,2132,982,24,9.1982,2.639,0.1117,90,5.716,2.6811,32822,127.303,59.7106,119.684,27.5356,1.34,0.10,0.12,0.66,0.788,1
3DDZYN,187,87,157,17,47,0,0.4652,0.262,0.107,9,0.8966,4.5882,37,0.8736,4.4706,100.3793,18.3416,1.9677,0.36,0.15,0.44,0.2529,0
3Js3KimsYoongi,318,7212,20,336,489,3,22.6792,20.8899,2.6352,7,0.038,0.1131,559988,17788.699,52942.5565,103.655,15.8943,1.2946,0.53,0.37,0.10,0.868,1
4HOGS_GAMES,1427,427,43,775,2377,24,0.2992,0.0343,0.0364,13,0.5293,0.2916,2045,8.4169,4.6374,80.3653,35.8105,3.1724,0.14,0.09,0.28,0.2436,0
4Sevens,3927,696,160,2345,46,52,0.1772,0.0726,0.0107,12,0.6484,0.1919,4,0.3415,0.1011,106.9669,26.2552,2.2393,0.23,0.13,0.48,0.2478,0
8bitpxl,1151,4655,149,12884,10282,197,4.0443,5.1712,0.013,103,1.807,0.1403,153,0.864,0.0671,79.236,26.7091,2.2736,0.20,0.05,0.22,0.181,0
9Lamper,2333,13974,18,916,1045,0,5.9897,6.3013,0.2289,36,1.598,1.7445,195544,3530.776,3854.559,89.309,8.6073,1.4242,0.03,0.13,0.12,0.616,1
A1GOY,3408,50946,152,12197,1111,215,14.9489,0.0625,0.0437,303,5.384,0.4414,182534,730.023,59.8527,86.094,9.3548,1.2,0.03,0.13,0.26,0.268,0
aaronareed,1826,1971,154,1565,897,77,1.0794,1.1763,0.1769,215,3.573,2.2831,148950,183.37,117.1693,116.994,23.1368,1.177,0.30,0.07,0.37,0.582,1
ABCDjamesbond,267,4375,35,145,2012,2,16.3858,0.8727,2.7341,2,0.053,0.3655,156878,1480.419,10209.7862,124.796,49.4367,2.2476,0.63,0.05,0.21,0.746,1
abcxyz_jp,3253,9236,159,984,829,25,2.8392,5.1675,0.0323,25,1.41,1.4329,30209,99.811,101.4339,115.433,3.1175,5.3481,0.66,0.11,0.85,0.276,0
aboardgamelife,3252,4847,164,575,669,21,1.4905,4.3958,0.075,23,1.732,3.0122,2261,5.938,10.327,106.577,33.9595,1.4205,0.18,0.17,0.42,0.317,0
Acoustic_Camera,994,51,160,111,339,2,0.0513,0.0372,0.0091,6,1.0392,0.4775,60,2.7255,1.2523,123.7647,24.55,1.8125,0.63,0.18,0.80,0.6471,1
ActionZacku,3471,4686,151,2882,627,36,1.35,1.0821,0.1046,4775,24.276,8.4233,162913,1599.117,554.8636,102.915,10.6494,1.65,0.04,0.21,0.34,0.723,1
AD360eu,891,11665,155,16206,15168,616,13.092,2.0281,0.1526,8,0.668,0.0412,573,1.728,0.1066,91.461,13.8599,2.0305,0.59,0.26,0.93,0.323,0
AECoker,2401,2140,159,1216,1536,50,0.8913,0.5856,0.2645,64,1.373,1.1291,27165,120.29,98.9227,115.896,17.4234,1.453,0.23,0.14,0.29,0.703,1
AgileFaye,3967,4439,93,2222,1682,112,1.119,1.18,0.127,58,0.713,0.3209,65113,156.948,70.6337,110.925,26.0091,1.4326,0.28,0.09,0.28,0.575,1
ahrcletterpress,341,126,74,297,379,4,0.3695,0.0,0.1026,33,2.5159,1.0673,37,3.7143,1.5758,122.881,17.5909,1.0164,0.48,0.06,0.36,0.8571,1
alanbahr,3128,14889,98,726,186,37,4.7599,3.3683,0.0483,45,2.792,3.8457,63203,111.099,153.0289,81.809,14.8936,1.5385,0.05,0.10,0.24,0.281,0
alaskangeles,596,924,0,2543,153,2,1.5503,15.2433,0.2383,1398,29.5533,10.6917,3636865,10479.6891,3791.315,77.5348,11.5461,1.4686,0.19,0.27,0.17,0.4848,0
AlexisJanson,3254,4050,153,1139,228,89,1.2446,0.9831,0.0049,109,2.39,2.0983,3624,3.905,3.4284,108.169,16.1899,1.1321,0.05,0.03,0.46,0.058,0
alisongilbert,3233,1235,118,404,189,19,0.382,0.7795,0.0594,21,0.568,1.4059,26196,167.5,414.604,85.938,24.3256,1.1281,0.20,0.04,0.35,0.267,0
Alizetibikes,466,190,28,61,362,2,0.4077,0.5021,0.0901,6,0.6793,2.0492,685,10.5326,31.7705,116.2065,26.8661,2.1849,0.65,0.05,0.82,0.5054,1
AllArduino,1450,54559,31,2461,50,125,37.6269,0.0,0.0,5,0.358,0.1455,2,0.088,0.0358,86.508,7.1305,1.0,1.00,0.00,1.00,0.08,0
AlphaMecha,1353,534,43,25,66,2,0.3947,0.0059,0.0081,8,0.2399,5.0,15,0.1574,3.28,127.1171,18.7157,2.3054,0.82,0.57,0.98,0.0902,0
amandamakepeace,3654,34465,154,1997,770,219,9.4321,4.2425,0.072,39,2.169,1.0861,378922,571.436,286.1472,101.682,32.9622,1.7988,0.17,0.14,0.38,0.398,0
amandarivkin,2804,86500,124,4320,4019,218,30.8488,5.2946,0.0685,237,0.796,0.1843,34802,238.723,55.26,116.046,-8.244,1.0,0.02,0.03,0.74,0.347,0
amangrovetree,1316,394,25,487,136,5,0.2994,0.4574,0.0524,17,1.3604,1.1006,164,1.6827,1.3614,106.1447,22.3007,1.9867,0.19,0.11,0.42,0.3249,0
andevers,3391,73823,160,12679,7442,478,21.7703,18.7747,0.0714,369,4.3,0.3391,142342,404.888,31.9337,97.265,19.8487,1.1333,0.03,0.07,0.41,0.368,0
Andi_Roberts,3341,8630,156,5954,6146,230,2.5831,0.9533,0.0658,100,1.409,0.2366,38404,108.292,18.1881,115.652,27.2074,1.5721,0.22,0.05,0.53,0.385,0
Androidheadline,3266,230786,94,571094,483,3823,70.6632,0.1721,0.1059,77,6.03,0.0106,19,1.929,0.0034,117.488,8.5118,3.9205,0.15,0.85,1.00,0.816,1
andyr20,2683,380,160,318,666,6,0.1416,0.3589,0.0712,14,1.0447,1.2484,234190,930.8737,1112.3648,116.4789,38.0944,1.5896,0.56,0.19,0.39,0.6237,1
AndyXJenkins,614,307,52,873,3024,3,0.5,0.6694,0.1971,39,1.2222,0.4284,126286,831.6111,291.4926,112.9542,13.4883,1.8214,0.37,0.05,0.44,0.6275,1
angelaefox,907,491,140,476,440,16,0.5413,0.5689,0.2569,14,2.3996,2.4601,13200,63.6025,65.2059,127.0082,35.7862,1.5603,0.71,0.10,0.59,0.8115,1
AnnabelleNAiden,181,176,160,117,827,0,0.9724,0.6354,0.1768,8,0.6514,0.9744,19516,221.3714,331.1111,113.2743,25.9245,2.2727,0.38,0.17,0.61,0.3371,0
AnotherIdolBot,1173,73887,18,6715,735,97,62.9898,2.341,0.0264,69,7.467,1.112,7921,62.207,9.2639,135.063,-2.6152,1.5,0.01,0.04,0.97,0.733,1
AntikBar,2418,30967,141,14162,14181,229,12.8069,0.2275,0.005,19,1.117,0.0789,19,0.559,0.0395,138.005,55.6885,2.0901,0.35,0.02,0.99,0.285,0
anxymag,705,1737,108,3207,406,81,2.4638,2.2809,0.4,68,2.677,0.8347,8009,12.81,3.9944,123.905,20.2784,1.3884,0.12,0.15,0.74,0.626,1
AppUnwrapper,2413,106936,146,3006,989,171,44.3166,0.9959,0.0336,110,0.906,0.3014,139293,353.11,117.4684,78.829,5.2311,1.9286,0.03,0.11,0.27,0.207,0
AreaGamesFC,1539,1302,75,266,687,5,0.846,0.0643,0.0435,8,0.278,1.0451,251,0.579,2.1767,81.873,1.6785,2.1429,0.28,0.55,0.46,0.173,0
artbyRena,1748,949,156,269,455,11,0.5429,1.238,0.0492,138,1.2025,4.2379,8350,21.7711,76.7249,105.7975,31.0788,2.9367,0.33,0.29,0.32,0.1646,0
artofrecords,1187,17,78,40,16,1,0.0143,0.0042,0.0,4,0.6471,0.275,2,0.1765,0.075,107.3529,42.4447,1.75,0.24,0.00,0.82,0.1176,0
asadayaz,3394,7347,126,2363,226,33,2.1647,2.4075,0.071,6637,32.255,13.65,163661,801.798,339.3136,89.441,20.8117,2.5641,0.60,0.21,0.48,0.724,1
ashessocks,1065,611,104,736,377,7,0.5737,2.5775,0.3934,31,0.8347,0.6929,1579,8.6137,7.1508,119.1424,18.7132,3.4109,0.42,0.07,0.47,0.743,1
AskSweetCream,1467,724,29,138,178,3,0.4935,0.1411,0.0143,77,1.5746,8.2609,16445,48.8564,256.3188,86.6243,14.0006,1.3636,0.03,0.15,0.30,0.1575,0
astralruby,698,439,140,34,41,0,0.6289,0.1633,0.2564,69,1.4989,19.1765,107553,1663.8851,21287.9412,97.0713,21.9458,1.5197,0.29,0.59,0.18,0.6299,1
atassani,3027,2642,49,791,546,54,0.8728,0.3231,0.1077,35,1.71,2.1618,124099,387.875,490.3603,100.182,22.7105,1.3192,0.35,0.21,0.33,0.548,1
AtriusEndures,1167,2016,110,908,1083,40,1.7275,3.2871,0.4627,73,2.157,2.3756,87599,105.763,116.4791,118.83,30.581,2.1725,0.43,0.14,0.25,0.732,1
AudiMidtown,2966,10702,146,13229,13436,143,3.6082,0.1591,0.0,6,0.505,0.0382,4,0.139,0.0105,128.995,33.677,1.3719,0.73,0.03,0.99,0.113,0
Awesome8sRPG,796,11413,149,896,703,85,14.3379,0.1721,0.0264,28,0.892,0.9955,201004,241.648,269.6964,110.166,10.8393,1.5604,0.79,0.44,0.46,0.162,0
azazel_42,2166,9677,17,248,446,21,4.4677,4.3615,0.2138,3,0.101,0.4073,315628,2957.667,11926.0766,90.261,14.9665,1.7221,0.42,0.24,0.42,0.47,0
B_Crilly,1945,2893,151,697,640,51,1.4874,2.2051,0.1116,177,3.04,4.3615,126286,466.724,669.6184,123.072,26.1879,1.3763,0.28,0.04,0.55,0.425,0
BackerClub,1345,49154,160,8069,5502,1534,36.5457,25.9621,0.0914,6,0.337,0.0418,6,0.356,0.0441,116.19,27.4473,2.5191,0.18,0.01,0.98,0.257,0
BackerGuru,530,1303,158,2983,3636,27,2.4585,0.0302,1.5755,6,0.054,0.0181,21216,39.751,13.3258,129.554,29.3604,1.4867,0.26,0.07,0.62,0.845,1
BackspindleGame,2244,9406,95,2592,1924,127,4.1916,3.2094,0.1823,18,1.989,0.7674,282917,498.534,192.3356,117.794,36.7698,2.1623,0.50,0.14,0.53,0.758,1
Bayo1000,2544,972,142,1021,710,0,0.3821,0.0421,0.0566,104,0.8469,0.8022,1701728,2899.0228,2745.6954,94.849,4.8062,1.7202,0.20,0.20,0.52,0.2958,0
BBStartups,1540,9439,143,646,912,58,6.1292,0.0006,0.0,3,0.098,0.1517,3,0.026,0.0402,111.614,-9.0721,1.2878,0.14,0.00,1.00,0.023,0
BDGTom,112,10,60,480,14,2,0.0893,0.0,0.0,15,6.0,0.1,215,27.875,0.4646,95.625,-41.5425,0,0.00,0.38,0.75,0.625,1
beastsofwar,3359,30179,106,15351,74,307,8.9845,0.2673,0.0057,56,7.263,0.4731,40,2.045,0.1332,134.345,15.3396,1.225,0.36,0.02,0.96,0.633,1
BecomingSchultz,67,178,83,171,157,1,2.6567,0.4776,0.209,20,0.4855,0.4912,27,0.7688,0.7778,109.6127,25.4775,4.0946,0.43,0.04,0.80,0.1503,0
behindtheindies,116,730,160,308,285,2,6.2931,5.569,2.1552,23,2.3499,5.539,193,4.8003,11.3149,130.949,30.1674,2.2612,0.59,0.03,0.62,0.741,1
bennetbieck,3365,242,88,311,643,9,0.0719,0.167,0.0095,12,0.6736,0.5241,6635,59.0083,45.9164,107.4587,14.5112,5.0733,0.62,0.16,0.70,0.3884,0
BestAppAwards,1999,1628,95,11243,9715,138,0.8144,0.3332,0.0525,12,1.172,0.1042,164,0.808,0.0719,117.824,50.0417,1.7494,0.42,0.10,0.73,0.335,0
BestCrowdFundng,1205,33585,147,3010,3395,101,27.8714,0.1369,0.0,2,0.026,0.0086,2,0.016,0.0053,125.918,28.4858,1.0,0.49,0.00,1.00,0.015,0
bestplayco,806,1979,35,1970,352,21,2.4553,0.7866,0.1166,30,0.692,0.3513,326,2.007,1.0188,107.852,30.478,1.3077,0.05,0.28,0.81,0.266,0
BG_Heaven,1000,247,0,51,45,1,0.247,0.253,0.019,16,0.8025,3.8235,441,4.6296,22.0588,109.4156,22.7864,1.5306,0.20,0.12,0.79,0.2716,0
BigBadLex,3166,340,125,139,118,2,0.1074,0.1014,0.006,32,2.1917,5.3453,11,0.4218,1.0288,104.3717,21.3904,1.7857,0.04,0.12,0.62,0.1711,0
bigdaddyj,3928,2094,79,313,106,37,0.5331,0.0153,0.0003,9,0.059,0.1885,100733,100.751,321.8882,48.505,0.9156,1.3571,0.01,0.00,0.99,0.008,0
Bigdoglove630,1746,3338,143,755,1042,17,1.9118,2.697,0.2818,24,0.995,1.3179,5796,33.662,44.5854,114.503,31.0778,2.4828,0.58,0.11,0.44,0.67,1
bikeradar,3500,33299,134,142521,3371,3037,9.514,0.5486,0.008,404,11.261,0.079,406,3.225,0.0226,107.27,15.8648,1.0556,0.04,0.51,0.97,0.734,1
bjmgraphics,2202,17633,159,150,22,6,8.0077,2.8465,0.1948,15,0.193,1.2867,65299,3164.773,21098.4867,122.173,3.157,1.6667,0.09,0.06,0.41,0.465,0
blasianFMA,3695,61367,86,1373,237,64,16.6081,3.3827,0.0346,112,1.508,1.0983,169983,851.314,620.0393,95.061,10.6408,1.2524,0.21,0.13,0.43,0.213,0
blocbybloc,1162,249,131,407,523,13,0.2143,0.1007,0.0198,28,1.739,1.0639,137,1.992,1.2187,116.3373,25.3806,1.3294,0.34,0.28,0.53,0.3855,0
BloomWatcher,705,12026,83,205,2,25,17.0582,0.0057,0.0,5,0.056,0.2732,3,0.071,0.3463,125.203,8.0059,1.001,1.00,1.00,1.00,0.065,0
BloomWatcher,705,12026,83,205,2,25,17.0582,0.0057,0.0,5,0.056,0.2732,3,0.071,0.3463,125.203,8.0059,1.001,1.00,1.00,1.00,0.065,0
Bluehenbins,1632,733,42,283,145,9,0.4491,0.307,0.1317,8,0.6885,1.7809,1679,6.6981,17.3251,106.0027,39.5221,1.6833,0.33,0.22,0.22,0.4699,0
BluffCreekElem,1221,1045,0,269,37,3,0.8559,0.0852,0.1409,50,2.554,9.4944,50,0.624,2.3197,100.175,35.3274,1.2,0.09,0.84,0.11,0.35,0
BoardCrazyGames,393,212,124,178,554,2,0.5394,0.2112,0.0025,10,1.4645,1.736,249,1.7109,2.0281,133.6161,28.2483,1.5071,0.66,0.00,0.94,0.4171,0
Boardgame_girl1,372,3413,158,2069,410,44,9.1747,23.5618,0.0269,135,5.148,2.4882,23683,23.856,11.5302,106.831,34.7261,1.7435,0.35,0.07,0.42,0.111,0
BoardGameAcad,422,28903,0,1135,332,17,68.4905,3.0853,2.2085,8,0.056,0.0493,46,1.919,1.6907,131.048,18.4885,2.5268,0.75,0.10,0.40,0.953,1
BoardGameChick,2084,545,140,367,605,8,0.2615,0.6502,0.0274,129,2.5174,3.7384,112936,239.4624,355.6049,102.2459,31.1889,1.6796,0.19,0.21,0.37,0.1927,0
boardgamelinks,1635,36885,139,5173,189,200,22.5596,3.3859,0.011,13,1.135,0.2194,11,0.179,0.0346,88.106,10.8652,2.0,0.00,0.00,0.99,0.143,0
boardgamerev,674,1174,148,6430,4521,46,1.7418,0.365,0.1499,88,1.816,0.2824,661,9.747,1.5159,104.275,27.2575,1.98,0.35,0.16,0.82,0.309,0
BoardGames_TT,381,1969,53,32,12,4,5.168,0.0,0.0,4,0.251,7.8438,4,0.28,8.75,83.027,4.9526,1.0,1.00,0.00,1.00,0.251,0
BoingBoing,4042,221656,34,235667,2166,13166,54.8382,3.5589,0.0576,1508,10.195,0.0433,66381,240.827,1.0219,118.036,3.017,1.0484,0.06,0.48,0.89,0.864,1
BoldBebo,2298,12341,157,2950,1463,43,5.3703,8.9726,0.1893,766,7.469,2.5319,201741,3586.446,1215.7444,104.294,11.4054,1.2105,0.02,0.11,0.24,0.51,1
Bombastic_World,975,10515,105,24541,9585,270,10.7846,12.3959,0.9549,1758,2.546,0.1037,534124,2145.008,87.4051,113.346,18.4457,2.4797,0.47,0.48,0.10,0.957,1
Booktrust,3415,38971,60,65207,3266,1253,11.4117,7.6135,0.063,364,8.063,0.1237,290,6.03,0.0925,115.79,47.4408,1.184,0.33,0.01,0.62,0.673,1
boredbyyou_zzz,149,1856,71,1126,1841,7,12.4564,19.1611,3.1745,359,1.608,1.4281,534627,1896.941,1684.6723,92.905,24.4505,1.1887,0.05,0.19,0.19,0.543,1
bragrman,429,1679,132,643,1313,9,3.9138,5.4382,0.1608,3075,4.857,7.5537,124875,505.901,786.7823,106.491,9.1551,1.1951,0.08,0.07,0.49,0.13,0
Brandon_Nocaute,1098,75945,101,2888,862,83,69.1667,53.8743,0.1621,259,2.63,0.9107,110482,642.351,222.4207,88.879,12.4313,1.1026,0.16,0.08,0.30,0.307,0
BrawlingBros,1168,11887,160,3941,984,127,10.1772,11.3759,0.1062,71,5.038,1.2784,33566,43.19,10.9591,115.121,30.6913,1.4753,0.22,0.06,0.53,0.313,0
breaking_games,1195,1851,81,1594,1728,52,1.549,4.4812,0.5406,53,1.533,0.9617,29601,32.699,20.5138,125.518,38.4783,1.5,0.32,0.15,0.41,0.801,1
briankesinger,2515,4063,64,22765,282,466,1.6155,3.7865,0.0843,3787,115.337,5.0664,327217,1067.15,46.8768,104.345,26.7082,2.2645,0.52,0.43,0.34,0.813,1
BriansGotGame,1145,2098,98,940,237,23,1.8323,1.8105,0.0279,32,2.338,2.4872,125,0.917,0.9755,105.452,29.6317,1.8472,0.56,0.27,0.45,0.319,0
broadfieldsales,3007,2120,159,306,306,7,0.705,0.01,0.0559,7,0.286,0.9346,4,0.423,1.3824,106.371,13.6823,0,0.00,0.84,1.00,0.371,0
BrownLeatherGuy,1513,4451,80,477,104,18,2.9418,0.0846,0.1732,159,1.595,3.3438,68114,733.789,1538.3417,100.316,6.1693,1.5435,0.05,0.14,0.43,0.395,0
BruceLevenstein,3531,94542,44,1517,1018,101,26.7749,0.1167,0.0314,52,2.11,1.3909,32901,56.367,37.1569,83.656,10.5616,1.2812,0.03,0.17,0.32,0.223,0
bsperk02,1291,10594,90,243,393,6,8.206,25.5027,0.1115,26,1.786,7.3498,512659,2826.726,11632.6173,74.069,1.8216,1.1667,0.03,0.30,0.11,0.171,0
BushidoGCT,2543,1332,35,1077,703,22,0.5238,0.3689,0.0838,24,1.328,1.2331,314,1.978,1.8366,86.949,31.9914,2.0559,0.14,0.21,0.49,0.539,1
byrnesyliam,4080,10600,66,709,1458,39,2.598,0.3086,0.0716,4,0.232,0.3272,32549,126.743,178.763,104.498,15.5509,1.3196,0.10,0.08,0.53,0.319,0
c0ralsky,1884,9115,160,1286,313,23,4.8381,19.7155,0.0902,80,1.684,1.3095,269002,1988.451,1546.2294,98.474,21.0821,1.6098,0.04,0.20,0.35,0.25,0
C20thPosters,977,1914,111,2006,853,41,1.9591,1.3286,0.4166,289,5.077,2.5309,1876,14.731,7.3435,120.031,25.473,1.615,0.23,0.21,0.44,0.739,1
C2CMovie,2627,444,46,144,231,6,0.169,0.0339,0.0449,10,0.2325,0.7153,2554,12.6343,38.8681,102.1422,35.5418,2.4576,0.13,0.10,0.70,0.4447,0
CadeRageous,3299,30790,94,259089,134091,1366,9.3331,7.8542,0.0349,194,9.632,0.0372,245966,1710.016,6.6001,93.856,27.4447,1.2772,0.10,0.10,0.36,0.352,0
CAFalk,3270,264399,148,27173,23026,762,80.856,1.5664,0.1602,38,0.534,0.0197,54645,2096.811,77.1652,118.261,6.951,2.8109,0.42,0.03,0.55,0.812,1
Caitlin_Akers,2884,1900,112,1305,1443,61,0.6588,1.1186,0.078,21,1.347,1.0322,144299,266.64,204.3218,99.395,24.1643,1.9737,0.38,0.24,0.39,0.409,0
calamityware,1456,818,50,673,354,43,0.5618,0.8674,0.0144,18,1.4184,1.7177,56,0.4687,0.5676,104.2123,26.4165,2.1968,0.60,0.27,0.70,0.2491,0
calmgrove,1835,7247,94,258,170,30,3.9493,6.3488,0.1128,26,0.677,2.624,159588,1291.119,5004.3372,99.685,7.3217,2.9632,0.46,0.12,0.59,0.334,0
carlatreloar,3015,3548,82,781,103,20,1.1768,0.1061,0.2166,47,1.717,2.1985,2549,10.906,13.9641,127.557,20.8901,1.329,0.31,0.11,0.29,0.868,1
CARmagazine,3666,20272,158,177967,440,1736,5.5297,0.7452,0.0207,159,12.521,0.0704,86,4.13,0.0232,105.702,17.6634,1.1336,0.54,0.50,0.78,0.821,1
ceciliatan,3968,77788,118,5385,998,417,19.6038,2.2581,0.1205,8547,9.796,1.8191,115781,1245.053,231.2076,110.937,14.5498,1.1667,0.13,0.07,0.31,0.577,1
centrodarte,3141,1190,145,443,218,14,0.3789,0.1385,0.0611,58,1.013,2.2867,6917,10.993,24.8149,115.244,4.8311,1.8185,0.62,0.29,0.70,0.503,1
cEvinKey,3284,2487,0,10276,68,195,0.7573,0.0597,0.0006,266,12.789,1.2446,78,2.711,0.2638,81.25,19.0449,2.1429,0.02,0.00,0.88,0.673,1
chadhayesmd,1338,7353,158,4504,827,116,5.4955,5.5732,0.0433,984,11.657,2.5881,35326,37.789,8.3901,102.025,10.1084,1.1538,0.01,0.06,0.40,0.246,0
ChambonSophie,2421,1091,153,364,108,77,0.4506,0.3086,0.0933,25,1.494,4.1044,484,6.14,16.8681,128.416,14.0409,2.0128,0.70,0.09,0.64,0.645,1
chellenator,3918,51139,158,402,142,30,13.0523,3.9962,0.0947,146,1.722,4.2836,418355,3287.549,8177.9826,113.441,11.6709,1.6341,0.04,0.09,0.42,0.447,0
chelleyreads,3107,18635,110,1234,581,78,5.9977,0.3508,0.027,54,0.925,0.7496,107645,436.618,353.8233,95.843,22.9699,1.3664,0.13,0.11,0.52,0.157,0
CherylDowning,3396,3513,99,301,361,81,1.0345,0.5766,0.1434,6,0.303,1.0066,565,6.409,21.2924,126.519,21.5224,2.6609,0.70,0.09,0.83,0.596,1
chillsunfire,1397,700,86,141,271,0,0.5011,3.2849,0.0787,27,0.6043,2.9787,201167,742.5151,3659.9149,108.3626,24.6858,1.7731,0.34,0.05,0.51,0.2187,0
chinnky,3276,12825,103,2504,2250,15,3.9148,0.8864,0.0702,20,0.288,0.115,216822,1832.083,731.6625,85.81,18.7817,1.4203,0.07,0.06,0.35,0.327,0
Chisuto,3424,5844,150,332,335,26,1.7068,2.0073,0.2085,12,0.36,1.0843,501248,11931.494,35938.2349,114.091,23.7678,1.3149,0.18,0.14,0.19,0.736,1
circusposterus,3328,6045,63,3641,562,106,1.8164,0.1454,0.098,54,1.892,0.5196,652,3.589,0.9857,121.826,16.9793,1.7986,0.14,0.27,0.71,0.731,1
CitrusInferno,1449,585,55,47,41,2,0.4037,0.6881,0.0138,15,1.0838,13.4894,16123,28.1573,350.4681,108.5949,19.5424,1.1111,0.14,0.07,0.28,0.1402,0
ClapBackGame,807,375,157,435,1316,5,0.4647,0.4486,0.026,16,1.5445,1.3172,19085,88.4636,75.4483,109.4609,19.7446,5.4322,0.54,0.43,0.44,0.3504,0
ClaressaSwensen,830,34,0,42,134,3,0.041,0.147,0.0217,4,0.3235,0.2619,3,0.8235,0.6667,115.7059,21.2479,1.5,0.29,0.18,0.53,0.6176,1
ClayBoutwell,3241,6080,138,25224,20585,188,1.876,0.2734,0.0003,9,0.38,0.0151,6,0.141,0.0056,75.838,27.8175,1.6022,0.19,0.10,0.39,0.104,0
cleebration,4046,99195,148,7394,5557,702,24.5168,0.8265,0.0094,75,1.462,0.1977,131,0.477,0.0645,118.411,23.2448,1.3647,0.34,0.01,0.87,0.076,0
CloakedPress,471,2159,152,416,375,19,4.5839,0.7346,0.4904,8,0.616,1.4808,154605,200.386,481.6971,104.054,18.3999,2.7946,0.41,0.06,0.73,0.448,0
CloudBusiness9,2182,25707,143,5971,791,539,11.7814,14.0522,0.209,22,1.055,0.1767,75683,129.911,21.757,116.645,40.6559,1.5268,0.35,0.15,0.39,0.589,1
CoffeeGeek,3760,68838,115,27317,178,1153,18.308,1.754,0.021,82,2.845,0.1041,450858,1259.818,46.1185,118.67,17.8332,1.2927,0.08,0.04,0.57,0.282,0
Collectingtoyz,2670,20097,160,724,869,102,7.527,7.8206,0.2064,10,0.155,0.2141,37805,3914.142,5406.2735,116.793,38.1744,3.1055,0.60,0.28,0.46,0.6,1
commanderinmtg,1154,13346,156,4044,219,37,11.565,19.8553,0.1023,331,3.637,0.8994,115205,197.18,48.7587,97.705,25.6935,1.2893,0.12,0.06,0.42,0.26,0
common_clarity,2148,274,125,377,294,39,0.1276,0.2719,0.0512,133,2.8974,2.0981,20868,145.9451,105.6844,113.1722,26.6269,2.0862,0.64,0.20,0.56,0.6007,1
coolmaterial,3664,18948,16,43146,266,1307,5.1714,0.0046,0.0,82,3.517,0.0815,29,0.871,0.0202,88.8,7.1316,0,0.00,0.99,1.00,0.477,0
coopnews,3422,17320,134,19255,10256,722,5.0614,0.3694,0.0117,292,4.725,0.2454,152,3.684,0.1913,132.917,19.5258,1.4056,0.68,0.14,0.95,0.775,1
CrazyCactusEnt,2458,3907,88,582,1415,49,1.5895,1.9951,0.1554,75,0.464,0.7973,506096,3513.453,6036.8608,105.325,14.4892,1.7565,0.19,0.17,0.49,0.426,0
Crowd_Fund_Pro,1376,2212,134,32345,776,38,1.6076,1.2958,0.0,110,3.206,0.0991,57,1.529,0.0473,138.237,31.3074,1.6643,0.14,0.01,1.00,0.159,0
CrowdCBoost,3371,374786,110,6289,5,1101,111.1795,0.2453,0.0,3,0.075,0.0119,2,0.02,0.0032,92.403,8.0168,1.5476,0.92,0.00,1.00,0.017,0
Crowdfindly,1062,6277,129,4725,5232,46,5.9105,4.613,0.0019,5,0.257,0.0544,3,0.079,0.0167,109.16,43.7712,2.0411,0.36,0.20,0.99,0.068,0
crowdfindly2,1064,9433,91,4972,5437,71,8.8656,6.3882,0.0,12,0.166,0.0334,3,0.045,0.0091,104.641,46.149,1.7681,0.28,0.18,1.00,0.038,0
crowdfundcash,1089,121885,158,304916,315977,234,111.9238,1.9642,0.0,5,0.326,0.0011,4,0.282,0.0009,130.828,39.8569,6.552,1.00,0.24,0.98,0.234,0
CrowdfundCentre,1864,196031,158,26612,17992,1205,105.1668,0.3535,0.0,5,0.222,0.0083,4,0.202,0.0076,116.335,12.4621,1.928,0.96,0.10,0.99,0.179,0
