keywords,User,Time,Favorite count,retweets,Text
Knuckle Sandwich  A Dang RPG,kncklsndwch,2018/5/14 2:58,37,7,Posted another update to the Kickstarter. It includes the winners of the fanart contest! https://t.co/DuCCUBzx8X
Prometheus Writes,knives_designs,2018/5/19 2:23,4,1,Prometheus Alpha Bamboo Fountain Pen https://t.co/pGDUt07JEd #edc #knife https://t.co/BEHJ5NSI2B
The Bandicoot Headlamp,Knog,2018/5/16 2:56,4,2,The Bandicoot is pretty damn smart. By incorporating cleverly designed optics each LED can be optimally placed for https://t.co/eloc4M6j3q
Delux Designer,KnowTechie,2018/5/21 14:02,1,1,Delux Designer gives creatives improved control over their favorite software https://t.co/Il81x9606H #Kickstarter https://t.co/eyByO62KVW
The Omen Saga,kolossalgames,2018/5/14 16:52,6,2,"Did you see the wonderful @BoardgameCorner preview The Omen Saga on The Dice Tower? Thanks for the great video.

https://t.co/lCjVXK0ZLi"
Crisis at Steamfall,koolaid5922,2018/5/22 7:32,0,1,I entered to win #CrisisAtSteamfall thanks to @BDGTom @TryRollingSolo | #BoardGames #BoardGame #SoloBoardGames https://t.co/5RURy7VBPh
Release the Virgins,KRADeC,2018/5/22 3:21,3,2,"RELEASE THE VIRGINS!

Go ye forth and support this @kickstarter for a wonderful new anthology ed. by @MikeVentrella https://t.co/UHvTgUb2lT"
Reissuing Isaac Newtons Opticks,KroneckerWallis,2018/6/2 19:19,3,1,Just 4 days left of our Kickstarter campaign to reissue Newton's Opticks. Get your copy now! We have added Newton's https://t.co/VWDbCXWAqg
ITA Bag Purse for Enamel Pins!,krowdster,2018/5/16 8:42,1,3,Brand new on @Kickstarter: ITA Bag Purse for Enamel Pins! by Jessica https://t.co/LzvZFEbzrI
Mighty Aphrodite! the Animated Web Series,kryptonradio,2018/5/29 13:10,1,1,Love and Hope go hand in hand. Help Mighty Aphrodite! bring a little hope into the world. Help us kickstart her cha https://t.co/FZtOLsqoXc
DIG (Second Edition) & DIG,ksboardgames,2018/5/16 15:48,5,1,"Funded, 5th player components unlocked and more to come in #DIG the press-your-luck game for now 25 players ages 8 https://t.co/6NGk9aKYzw"
Houston DC 713 Group's Badge for DEF CON 26,ktjgeekmom,2018/5/25 4:24,6,2,Yay! I just backed Houston DC 713 Group's Badge for DEF CON 26 on @Kickstarter https://t.co/xcVE23tNgL
Reign of Cthulhu,kulaComfort,2018/6/3 20:18,5,4,Reign of Cthulhu is Changing AR Gaming one T-shirt At a Time! https://t.co/vSSUAJYagj via @NothingButGeek https://t.co/zZZjXk1xAw
Braza Bro EDC,kuusevana,2018/5/21 1:58,0,1,I just backed Braza Bro EDC | The Must-Have Pocket &amp; Keychain Mini Tool on @backercamp #Kickstarter #startup https://t.co/TBu2SRgqE4
Pidgeonary- a pigeon appreciation zine,KVhittlkov,2018/6/3 20:44,1,1,Prototype enamel pin designs for my unlocked #Kickstarter stretchgoal! The campaign for Pidgeonary still has 3 days https://t.co/sk1FpOrLHw
NIKO Easy Wash Childrens Car Seat Cover,KyTrangHo,2018/5/12 5:12,1,1,NIKO Easy-Wash Childrens Car Seat Cover Inventor to Appear on Entrepreneur Weekly Radio Show May 12 https://t.co/7KIGmtTJ0i
Yoke and Abundance,kzbcresiliency,2018/5/21 0:58,0,1,"Self Care Sunday: Cultivate a Relationship https://t.co/b1Q4kIESF7 

#OtherPeopleMatter #KzBCResiliencyProject https://t.co/nSFNyqC3aU"
Your First Football Shirt by Football Shirt Collective,labwam,2018/5/11 8:54,1,1,I just backed Your First Football Shirt by Football Shirt Collective on @Kickstarter https://t.co/sahJ6isdcr
Mr. Cabbagehead's Garden,lackriver,2018/5/12 17:45,7,1,Thanks to @PGHBoardGames for hosting me and @pgh_gamer for two demo games of Mr. Cabbageheads Garden currently on https://t.co/F6MHwzazZC
Cyberspace Building Crew,Lady_Ada_King,2018/5/21 12:05,11,3,Ahh I love this patch from this kick starter!! Space themed patches for Web Devs!! https://t.co/W8Mza6J48e https://t.co/F1Xbm43Hkg
The Quotable Game,ladygra_gra,2018/5/15 2:44,3,1,"The world sucks a big one right now, so lets play a game. If we were a tv show, what would it be called and what i https://t.co/cwY5RWpHdo"
Sol705,land_patricio,2018/6/5 4:30,4,2,"Let's keep sharing the #Kickstarter campaign, guys! Just a few hours left!
ï¸ Here -&gt; https://t.co/JQMR3BE9eV
Retwe https://t.co/b0g2YNimwY"
MESAY 2.0,LangueDeGeek,2018/5/20 8:12,4,2,MESAY 2.0 - The Ultimate Two-way AI Translator https://t.co/SwjIb0pd6w
GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football,lanzastudy,2018/5/18 12:24,3,1,"Actu, add-ons y mini extra!!! GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football

 https://t.co/Q3aK2v1tpl, via Kickstarter"
Slickerdrips,LDuckGames,2018/6/1 22:53,3,1,"If you do not know Tom - then meet @slicker_drips !
We just backed his Kickstarter and truly encourage you to suppo https://t.co/wPkBJ1fadK"
NATEDE,leansmarthome,2018/5/16 1:15,1,1,The Natede is an Alexa-connected plant holder that is a serious air purifier - https://t.co/rYhrPL3p9P
Your First Football Shirt by Football Shirt Collective,leebrown_photo,2018/5/10 6:38,2,1,I just backed Your First Football Shirt by Football Shirt Collective on @Kickstarter https://t.co/RW5kcvBu4z
The Overworld and Beyond,Legendary_Pants,2018/5/23 13:00,6,3,"Thanks for including #code2050 in your Crowdfunding Roundup, @Morrus and @Angus_A! 
https://t.co/aGXcthuWzb https://t.co/ez6P3TjICs"
Open Portals Playing Cards,legionpaper,2018/5/30 13:30,5,1,Open Portals Playing Cards- a fully illustrated playing card deck and game by @james_r_eads on Coventry Rag 290gsm https://t.co/45Fx0SkWvi
Yokai enamel pin collection,LEONR0MER,2018/5/15 20:40,1,1,"YOKAI KICKSTARTER!!! First is the Tanuki! 

BEHAVIOR: Tanuki possesses powerful magical abilities. They change sha https://t.co/RD7cmZOGpL"
THE MONSTER ATLAS,Lethargic_Lad,2018/6/4 1:30,3,2,Taku-He is a violent and dangerous Bigfoot responsible for animal mutilations and missing people's deaths in https://t.co/pseH7Z1DiF
Herbaceous Sprouts,LetimanGames,2018/6/2 16:24,10,4,I just backed @ebaraf  @PencilFirst Herbaceous Sprouts: A Flavorful Dice Game on @Kickstarter https://t.co/UcMrCe8O2U
"The Mom Life Inspired Pins, Embracing Motherhood",lettchoco,2018/6/1 19:09,6,5,"Rts Appreciated! ¤ï
My kickstarter has 7 days left! Please help me out in funding these as I am so close ! And als https://t.co/dDXjlmI2gd"
X-Cuties Enamel Pin Series,lgbtkenobi,2018/5/9 18:08,6,1,I just backed X-Cuties Enamel Pin Series on @Kickstarter https://t.co/lKJ4AfZTQs
The Ultimate Clap Back,Libbyb92,2018/5/29 2:36,1,1,The ultimate and original clap back https://t.co/IZMGdC4fnx
RPG Book Leather Cover,LibrisArcana,2018/5/15 14:58,11,6,Check out our leather #RPG book cover on Kickstarter. We're offering a pretty step discount from retail for the kic https://t.co/qPCVNxl0tC
Chinese Zodiac (Constellation) Enamel Pin Series,LionintheTrees,2018/5/21 16:01,36,11,We're down to the final few days now! Thank you all so much for helping make this such a successful Kickstarter  https://t.co/KJc30qkpDM
True Trans Bike Rebel,littleozemari,2018/6/1 18:36,3,1,I just backed True Trans Bike Rebel!! Can't wait to read it &lt;3 &lt;3 : Taking the Lane #15 on @Kickstarter https://t.co/I9vcgeGWHy @Microcosmmm
"Maiden, Mother, and Crone",lizardqueen137,2018/6/5 1:03,1,1,"SO EXCITE // I just backed Maiden, Mother, and Crone: Fantastical Trans Femmes on @Kickstarter https://t.co/BIVQ2EFDjf"
Misty Ruins,LloydGwilliam,2018/6/4 2:06,4,3,"Last week we attended a play, Timon of Athens, at Shakespeare in the Ruins at the Trappist Monastery.  It was rainy https://t.co/Z5CRiAKUUK"
The Steel Road,LlSinopa,2018/6/4 23:46,4,2,"#dnd5e #dnd #dungeonsanddragons The Steel Road: Exotic Weapons for 5th Edition, via @Kickstarter https://t.co/YYG7yjgmsy"
Moxie,logann_perryy,2018/6/5 4:56,1,1,"It feels like just yesterday we were playing w moxie dolls, &amp; now youre graduating. I hate the idea of life withou https://t.co/h6sIVBEbga"
Skip55 the arithmetic board game,logygames,2018/5/24 0:07,4,2,Brand new on @Kickstarter: Skip55 the arithmetic board game by Mitsuo Yamamoto https://t.co/acqyamtz9R
Evil Overlord,LonnaSeibert,2018/6/4 23:27,9,1,2/3 Thank you for the 5/30 #1linewed @D_Evil_Overlord @authorsamantha @BertoldiRoy @FawkesWrites @K_Kibbee https://t.co/QqTPmBjmto
Sea Together Magazine,looseuterus,2018/5/6 23:56,2,1,"helloooo, if you are a woman surfer or at all interested in stories told by women surfers 4 women surfers, sea toge https://t.co/duXwESdnRS"
Unlocking the Magic,LosingLara,2018/5/11 21:38,0,1,ONLY 19 DAYS TO GO!  67% FUNDED!  If you haven't checked out my friend's kickstarter yet you should NOW!  A fantasy https://t.co/MRY2oxRREQ
Yellow Lotus Flower,LovelyStarMaker,2018/5/12 5:44,20,9,"Rest in red upon our purple bed 
A lotus flower of night 
Be spoken softly in subtle blue
Yellow willows inside 
Cr https://t.co/px70Zmpoca"
The Future of Books is Female,LucyScholes,2018/6/3 8:38,6,1,"Fully funded--hooray!--but since there's still 9 days to go, do pledge if you haven't already. It all helps balance https://t.co/fnxCcQtTLo"
Endless Realms RPG,Lunar_GamesInc,2018/5/15 23:48,3,2,Hey Everyone #endlessrealms is 85% funded on #Kickstarter! Lets get this great new #tabletoprpg funded and unlock s https://t.co/7PsQPfqUGP
Once upon a bun enamel pins,Lunar_Magic_,2018/5/7 0:18,0,1,Bun-chan and baby bun are here to remind you there are 25 days left! Let's keep on spreading the word and get those https://t.co/7y3FU7D0ox
True Trans Bike Rebel,LydiaRogue,2018/6/2 1:44,3,1,Soared past 2k today! What a great way to kick off #PrideMonth Support trans and nonbinary writers by taking a look https://t.co/h856WXhKbJ
Little Bear and His Chair,LynnWorton,2018/5/9 20:43,0,1,Check out Little Bear and His Chair - Children's Book by Claressa Swensen on @Kickstarter https://t.co/pUJyXNE2F6
Audio Injector Ultra 2 sound card,LyonelBernard,2018/6/4 19:58,1,1,Audio Injector Ultra 2 sound card par Flatmax Studios sur @Kickstarter https://t.co/R12njgDmyd
CollapseAndGo,mabelhood,2018/5/8 16:11,1,4,We've teamed up with @CollapseAndGo to give a something to one winner PLUS a teacher you nominate! Check it out her https://t.co/nXmzYb47wI
Doxie Dash,mackerelskygame,2018/5/28 2:11,3,2,Doxie Dash has been funded on Kickstarter! Thank you to all who helped make this dream come true!! Stretch goals to https://t.co/wIWkXenqFz
The Adventures of Laila & Ahmed in Syria,mactavish,2018/5/15 20:51,0,1,"https://t.co/AYvVxdYbyp

Open kids' eyes to the beauty of Syria"
Tiny Dragon Stuffed Animals,MacwolfP,2018/5/29 17:23,1,1,Our good friends at Whimsical Whiskers have adorable Tiny Dragons up on Kickstarter right now!  Check it out and ad https://t.co/6dVjnOlPU8
MESAY 2.0,madil80,2018/5/26 18:23,0,1,MESAY 2.0 - The Ultimate Two-way #AI Translator | The new Mesay 2.0 is more than just a usual #translator with cool https://t.co/BFfuNnxbho
Jaws of Extinction,MadRavager,2018/5/24 3:05,6,5,Checking out a prototype game Jaws of Extinction tonight. Hopefully be a cool new zombie game in the future! https://t.co/Pt41JIuAPi
Vikory,MaeSimkin,2018/5/30 18:22,2,1,I just backed Vikory: The First Drumsticks Combining Quality With Style on @Kickstarter @vikorysticks https://t.co/W3yQk63NLZ
RPG Character Journal,MaestroMurdock,2018/5/15 18:32,1,1,"I just backed RPG Character Journal on @Kickstarter 

Table space is always at a premium and this is a great way to https://t.co/OTQ1oGNXvp"
Odissea Playing Cards,MagicOrthodoxy,2018/5/16 22:31,3,1,LIVE on Kickstarter Odissea! from @ThirdwayInd Don't miss the early birds and the limited rewards available! https://t.co/8eYERUYFGY
The Neverland Rescue by Scott Almes,MakerFaireRoc,2018/5/15 19:45,8,3,"Our friends at @LetimanGames are at it again with a new table top game, The Neverland Rescue. Check it out at https://t.co/OFXT5jcVZt."
Yokai enamel pin collection,malaneuh,2018/6/1 10:09,0,1,"Yokai enamel pin collection

 https://t.co/Q9lOQFmhBS, via Kickstarter"
RARE ART NOUVEAU Austria mystical illustration CZESCHKA book,malpertuis,2018/6/3 21:43,2,2,RARE ART NOUVEAU Austria mystical illustration CZESCHKA book is popular on @Kickstarter! https://t.co/Iez1itKLQX
Newfoundland Jam,manabrownies,2018/5/24 2:00,3,1,"@barkflight @rockpapercynic @DrinkingQuest (I'm from Newfoundland and jam recipes are basically gold, plus this looks so fun.)"
Dream Askew  Dream Apart,manixur,2018/5/28 21:38,9,2,"(Avery Alder, the designer of Monsterhearts, also designed Dream Askew, and the new edition of that's on kickstarte https://t.co/y1S2jSUC0I"
Overlight RPG,manvsmeeple,2018/5/15 14:48,11,1,Come on all you RPG'ers!  Give Overlight a look - not much time left to back! https://t.co/aoTXRpxGVD
The Cone and The Corr Lounge,Maree71439592,2018/5/15 17:42,2,2,Check out The Cone and The Corr Lounge by WISKI | Scratch Beautifully by WISKI on @Kickstarter https://t.co/FhtkWYtMV0
Reign of Cthulhu,margiesmith2011,2018/5/15 23:33,5,2," Reign Of Cthulhu is on FIYAH!!!!!
          Be Part Of This New Technology!! 

This Game is Amazing!!!! Based https://t.co/xHxeeoHPQ8"
Halloween Cats Part 2,markpopham,2018/5/11 19:51,9,6,hey an old friend has a kickstarter for a line of enamel pins that I think just MIGHT be up some peoples alleys https://t.co/2uGAwPblhM
Abram Games,MarthaHalfordPR,2018/5/18 15:01,1,1,"On the subject of Abram Games, a #book is just out, based on his world-famous design of Shakespeare. Don't miss the https://t.co/7LBgzhGVjs"
MarsVR,martiansoil,2018/5/15 19:05,2,1,"MarsVR - Program Video Update 2 from @TheMarsSociety, including VR expert partnerships announcements https://t.co/ATHuV2kLhI"
Crisis at Steamfall,MartinLenkie,2018/5/22 9:01,0,1,I entered to win #CrisisAtSteamfall thanks to @BDGTom @TryRollingSolo | #BoardGames #BoardGame #SoloBoardGames https://t.co/CBtICxSX1A
Zorilita Anniversary Limited Edition Enamel Pins,Mary_Bellamy,2018/5/15 14:39,1,1,Before the Kickstarter is over! Not sure we'll get the wand but you  never know!  https://t.co/MKgC3fwpBy https://t.co/EyESXgWTgg
Where are my shoes?,mashup_coub,2018/5/21 9:26,2,3,Where's my shirt ? where are my shoes ? @Evgentuz821 @coub https://t.co/5h3nIQhfBK
HeroBook,materialcom,2018/5/22 7:26,3,2,There's only TWO DAYS LEFT to get your gauntlets on a HeroBook. https://t.co/2of3tFKy8j
Confrontation  Classic The legendary skirmish game,MatericLook,2018/5/16 3:16,0,1,"classic #miniatures from #Confrontation #wargame are back!
complete collection is limited to 2000, on #kickstarter https://t.co/59yDUNdv3b"
A Pound of Kindness,mattfaulisi,2018/5/20 2:02,3,2,So a friend of mine is writing a childrens book and its a pretty amazing story with some great art to boot. Cant https://t.co/UJwTd9WL9t
Escape the Dark Castle,mattthr,2018/6/4 16:07,1,1,My thoughts on some current Kickstarters - Dice Dungeon and Escape the Dark Castle from @themeborne  - that I tried https://t.co/F4PkVXY1lO
A Light Extinguished,MattVerderame,2018/6/4 23:29,6,1,"Dwight Clark is gone, but his shining moment will be a light to his memory that can't be extinguished https://t.co/Lq8zGaX2Yb"
BlackTales Playing cards,maxplayingcards,2018/5/25 20:23,2,1,BLACKTALES Playing Cards. A very traditional pirates - https://t.co/uHKJbUUlc7 #playingcards https://t.co/g7YPKpy8Cj
OrcQuest WarPath,mazegamesfr,2018/5/29 11:22,4,3,"OrcQuest WarPath - The Boardgame, via @Kickstarter https://t.co/hQ59Scw9dq"
100 INK ANIMALS,mcdoidge,2018/5/30 22:44,7,3,I ¤ï this artist! I just backed 100 INK ANIMALS - an illustrated book &amp; oracle card deck on @Kickstarter https://t.co/lLYkGIOIlq
Gender Fluid Potion Enamel Pin,MeaKitty,2018/5/15 23:42,2,2,My friend is so close to meeting her goal on these awesome enamel pins. I know something like this may mean a lot t https://t.co/uaIHCOv3um
RocketBody,MedGizmo,2018/5/12 9:00,0,1,#gorocketbody RocketBody #AI #PersonalTrainer https://t.co/Wa9jBcLLAY #fitness #gym #workout #training https://t.co/C3rZNzOkUd
All American Wood Blocks,megjmont,2018/5/17 13:05,0,2,The most talented &amp; thoughtful artist I know has a project to share! Support art &amp; buy some of her work for yoursel https://t.co/f6qJiCJ8Fh
Adorable Deadpool Chibi Sticker,MelBaka_Art,2018/5/22 17:08,0,1,"Get your own chibi Deadpool merch made by myself! Stretch goals include pink and grey variants, and Gwenpool! https://t.co/YuYhHyxY16"
Orphans Team Fantasy Football,mendozasalado,2018/5/28 19:19,2,1,Brand new on @Kickstarter: Orphans Team Fantasy Football by Zenitminiatures https://t.co/Vu94qwbwgW #kickstarter https://t.co/n2EQR3V9Eq
Fret Zealot,MI_Focus,2018/5/27 12:32,1,1,We got hands-on with the @Fret_Zealot in our latest product review. Check it out in full here  https://t.co/odOZgngoxq
The Visual Facilitation Field Guide,MiaLiljeberg,2018/5/21 8:23,3,1,How to increase engagement in workshops and meetings to create sustainable results? Pre-order the Visual Facilitato https://t.co/jcgEjXiXrK
Sickest Witch,MICA_CD,2018/5/14 20:40,0,1,"Support alum Justin Sirois's latest tabletop game Sickest Witch!
https://t.co/H6xXiAV0mM"
Firecricket XL,MicrochipMakes,2018/5/8 17:01,4,2,"The Firecricket XL is a SAM D21-based light, sound, motion controller for your costume props: https://t.co/mWKyGtDRGW"
The Steel Road,micsrai,2018/5/29 5:04,3,2,A proud project for the country. First time fully welded steel truss bridge for railways. The bridge will cater to https://t.co/KuEXkuOek9
Slumbering Oblivion,MierceMinis,2018/5/29 15:54,0,1,Check out the Slumbering Oblivion Kickstarter! - https://t.co/UiOVXI6Q6s - Have a look at our good friend Warchild' https://t.co/PBC8cBhTh2
Slickerdrips,mighty_boards,2018/6/1 15:44,2,1,We just backed @slicker_drips Year 3 on Kickstarter. Have you? Tom makes wonderful how to play videos which are a f https://t.co/UgC8nIl2pa
BoardGames with Niramas 2018,MikaelSannholm,2018/5/21 15:50,2,1,Check out BoardGames with Niramas 2018 by Boardgames with Niramas on @Kickstarter https://t.co/VBtZfS9e29
ProPoint Mouse & Presenter,mikejchisholm,2018/6/1 6:46,1,1,"ProPoint Mouse &amp; Presenter. iPad/PC/Mac, office or travel. is popular on @Kickstarter! https://t.co/eri5tXau1J"
AmpPack,mikeshouts,2018/5/10 4:05,1,1,"AmpPack Packs A Power Bank, Wireless Earbuds Into An iPhone Case #Crowdfunding #Kickstarter - https://t.co/R6rCuiybod"
Skip55 the arithmetic board game,Mikeyothedj,2018/5/24 0:16,0,1,Skip55 the arithmetic board game https://t.co/74wDB55nRA
Hair Affairs  A Tool for Whimsical Minds,mindsparklemag,2018/5/25 12:00,1,1,"Hair Affairs by Helge Simon https://t.co/iydogj60mV
Kickstarter: https://t.co/gYLTsrUzGy https://t.co/rSOJ4DLash"
The Pathway Project,MiSpringboard,2018/6/4 14:44,2,1,"Opening the gates of entrepreneurship, like @startgarden did successfully through its 100 ideas project, creates a https://t.co/dJ8biAHaqy"
Fenris Games,mitzyandjimbo,2018/5/15 20:00,10,2,Ian from @FenrisGames sent us these amazing #RubbleCity previews! Get on Kickstarter and back it as theres less th https://t.co/Jlhy0ZO50d
The Perfection Pillow,MJLBlogger,2018/5/28 20:13,0,2,You have the chance to #win the incredible Perfection Pillow from reflexpillow worth Â£57! Get the best night's slee https://t.co/Mwud0dzkOO
The Adventures of Laila & Ahmed in Syria,mmbilal,2018/5/16 0:00,5,1,The Adventures of Laila &amp; Ahmed in Syria: A tribute to Syria https://t.co/hZ2xKEbddc My talented friend https://t.co/ZQrXdQgoXO
The Paintings of The Mincing Mockingbird Art Book,mmockingbird,2018/5/21 21:55,27,5,Kickstarter final days! Look what you get for backing the book: https://t.co/I3Ms0wZaFp https://t.co/1yz0TI3D8g
Customized Greeting Card,Mnawrah,2018/5/27 21:16,3,1,Create your own customized greeting card using Mnawrah application. Simple and easy to use URL: https://t.co/sqQQvnVDTr
Hiuni,MobileSyrup,2018/5/27 14:12,5,1,Livestream objects in the night sky with the Hiuni smart telescope [Sticky or Not] https://t.co/oibEZLmgqg https://t.co/nGFoDZJA8D
A Light Extinguished,Mocha_Soul,2018/5/21 14:28,2,1,"Fought for democracy, founded a health service for all and fiercely continued to defend it from those who would (an https://t.co/ZZW1zqoNqB"
VR Puppet Murder Mystery,mockman,2018/5/13 23:54,0,1,"Speaking of puppets doing (sorta) inappropriate things, check out the Puppet VR Murder Mystery on Kickstarter! https://t.co/WFwFLtnYw9"
CLRCASE,Modernvinyl,2018/5/18 14:36,12,6,"CLRCASE offers another vinyl display option
https://t.co/iEKwbUmBwK https://t.co/nN4BwKUH6x"
Newfoundland Jam,Mojoman1289,2018/5/15 18:54,1,2,"Get this game!! Artwork is great and it's about jam!!
https://t.co/eHt2ulciQv"
Understanding Book Publication Contracts,mollysvh,2018/5/28 19:20,4,1,Thanks @creativecommons community and other friends of author empowerment! The @Auths_Allance kickstarter is 2/3 to https://t.co/FdeLf9Vfqh
Sparkle Kitty Nights,mom_eugene,2018/5/29 0:48,6,2,I just backed Sparkle*Kitty Nights. Thank you @RadiantG_ for recommending it and @breaking_games for such a fun pro https://t.co/df7cQDQcBa
Revos,MoneyMistress69,2018/5/27 16:57,1,2,Today I received 2 tributes of My slaves #peter and #revos because of the Formula 1 races. Thanks #paypigs. You kno https://t.co/SqVut4N9cW
Savage Worlds Sovereign Stone,Monkey7771,2018/5/28 19:08,2,1,Check out Savage Worlds Sovereign Stone by Ian Liddle on @Kickstarter https://t.co/JMDQJVy6X5
Bloc by Bloc 2nd edition,MonkeyWrenchATX,2018/5/26 20:00,6,5,"The semi-cooperative board game about urban insurrection is getting an update!

If you never played the first one, https://t.co/Tk05dylfcJ"
TALES OF THE NORTHLANDS,Monskerz,2018/5/27 18:50,20,3,#HeavyCon18 watching a game of Tales of the Northlands - The Saga of Noggin the Nog https://t.co/XkprPMswVE
365 Squares Vol. II,moon_mxtr,2018/6/1 15:40,17,1,"Another fav of mine for the #365squares2 artbook!
Link to the campaign: https://t.co/54NSvhpCAD https://t.co/fjHSuRvBJb"
Newfoundland Jam,Moosekleenex,2018/5/16 2:37,6,6,"Please take a moment to check out NEWFOUNDLAND JAM! A delightful collaboration between @DrinkingQuest and myself, w https://t.co/XRX6bpmyxD"
Mind Over Malware,Morgannn_Sierra,2018/5/16 18:20,2,2,Go check out this cool game to support two young entrepreneurs! https://t.co/9XhVcGDjR0
GoSave,MosaicIoT,2018/5/10 21:42,0,1,"Funded with 30 days to go 
https://t.co/079pzrVehg"
Expecto Patronum!,Moshology,2018/5/29 6:42,7,2,tryna expecto patronum in ur coochie
The Art of Mark Schultz,MOWheatley,2018/5/25 21:15,4,1,"My old friend, Mark Schultz, probably needs no introduction here. But he is an amazing artist, and he has a new boo https://t.co/pjQhj7b06h"
Abram Games,MPRG_Victoria,2018/5/22 6:29,1,1,"Abram Games 1941 British recruitment poster Join the ATS, yielded heavy criticism for the depiction of an overtl https://t.co/JpbN7WF3eL"
Andymation's Flipbook Kit,mrdavidfilm,2018/5/16 21:57,0,1,Andymation's Flipbook Kit is popular on @Kickstarter! https://t.co/fbjUSgaYFp
ARS GOETIA,mrfeelswildride,2018/6/3 3:34,2,1,@DAIROCKETTO the villain of the first half of Covenant is 'what if Rasputin had made a pact with one of the major demons of the Ars Goetia'
Quiz Quoz,MrNHendrix,2018/5/22 21:32,8,1,Limited. Edition. Get involved. https://t.co/L9eZu1NEMR @QuizQuoz https://t.co/VJ1krFnX2w
Mrs. Ashbury Loves her Students,MrsAshburysWorl,2018/5/28 8:25,1,2,We are honored to tell Nathans story in Mrs. Ashburys Hero a story of #bravery &amp; #strength. What does Nathan sa https://t.co/cxSrB6U9mc
Cold Brew on Tap 2.0,MrShortFry,2018/5/7 16:25,2,1,So it's time for an upgrade. I just backed the @willoweverett_ Cold Brew on Tap 2.0 on @kickstarter. Looks like a m https://t.co/8cwib0x3o2
Wooden Fractal Tray Puzzles,msraynsford,2018/5/27 7:07,2,1,"Just one week left to go and a few early bird rewards have become available, act now to grab a bargain. https://t.co/wQhclRgcYa"
IsklÃ¸ft,MTD_Jake,2018/5/13 14:37,7,3,I just backed IsklÃ¸ft - Grim Viking 5E Campaign Setting on @Kickstarter https://t.co/G0wUWPXOeo I have had the hono https://t.co/piXsVRM53G
SpeakEasy,Mumbrellanews,2018/5/16 2:59,0,1,CUB officially launches in-house digital agency Speakeasy Studio https://t.co/tVH4eSzzxl https://t.co/ZuIlvUXYxk
Big Bad Con 2018,muscularpikachu,2018/6/4 13:35,49,6,"I'm going to be at @bigbadcon! Thanks for bringing me out, everyone! I promise to make it worth it 

https://t.co/rd74Aysspi"
Fret Zealot,MusicTalks_xyz,2018/5/17 7:34,11,3,"Fret Zealot For Bass, A Music Learning System That Uses LED Lights to Properly Guide a Players Fingers #musicnews https://t.co/eFF9vxaanU"
Ogre Miniatures Second Edition Rulebook,muskrat_john,2018/5/21 16:09,15,5,I just backed Ogre Miniatures Second Edition Rulebook from @sjgames because GIANT FREAKING CYBERTANKS! Pew pew pew! https://t.co/OF5nLULEZx
Wonder Women Enamel Pins,musosguide,2018/5/23 13:09,1,1,Brand new on @Kickstarter: Wonder Women Enamel Pins - Complete the Set by Jeremy Burnich https://t.co/jz3hddC1Sj
quaver,Mustang_Chorale,2018/6/4 14:16,12,3,"Early morning music, movement, and learning with Quaver! #MusicEdMatters @QuaverMusic @MahanayMusic @aliefFineArts https://t.co/sH7Yvoz7qG"
"Heroes of Land, Air & Sea",Mvettemagred,2018/6/4 11:47,4,1,Regulus in his Lionkin Long Boat defeats the Lizardfolk 67-56 in a solo game of Heroes of Land Air and Sea with Nom https://t.co/Es05gybs6W
Tinker Bits III,mylin1,2018/5/11 2:34,1,1,Tinker Bits III: Scourge of the Skies Steampunk Metal Meeples https://t.co/OoquBID7Xc
Theta Wave Oracle,mystikka,2018/5/17 23:17,2,1,Take a screenshot to reveal your Theta Wave Oracle card of the day! #oraclereading #oraclecards https://t.co/rjTlmeeJVF
Stackable BBQ & Cooking Pans,MyTopKS,2018/5/11 15:53,4,4,"Stackable BBQ &amp; Cooking Pans - Smoke Staxx. Now available in Funded Today's Cashback Network!

Join NOW to get 10% https://t.co/xAPk0Qv5Ry"
Mini Gallery Box,NaeKhen,2018/5/15 5:08,14,3,"I pledged for a box 

Pleaaase check it out and consider pledging too you'll get gorgeous beauties from https://t.co/GQfXa4aDCK"
Ibora,NaijaHitsFM,2018/6/3 19:19,2,1,#NowPlaying Aso Ibora by Styl Plus @Styl_Plus #TuneIn #WePlayNaijaHits #NaijaHitsFM https://t.co/hAEOID286t
The Orphic Hymns Grimoire,nametoobasque,2018/6/4 19:35,2,2,Check out The Orphic Hymns Grimoire by Sara L. Mastros on @Kickstarter https://t.co/D2RkBv1FGf
Firefly,nancyjcohen,2018/5/29 7:58,0,2,Fans of @NathanFillion and #Firefly are sure to enjoy this futuristic romantic fantasy. SILVER SERENADE #romance https://t.co/p9SKHs6rxQ
The Adventures of Laila & Ahmed in Syria,natsecdalton,2018/6/1 1:37,1,1,I just backed The Adventures of Laila &amp; Ahmed in Syria: A tribute to Syria on @Kickstarter https://t.co/MflvHZPBV7 h/t @HijabShah
Kodama Duo,NDShipley,2018/5/11 17:22,3,3,My #Kickstarter pick for this week is @ActionPhase's Kodama Duo by @DanielSolis and Nick Little. See all of the https://t.co/lWwZxpA4y2
Steamboat Billy,NDSPodcast,2018/6/4 15:12,1,2,how in the HELL is this not funded? yo @TimGettys you see this yet? #indiedev #indiegame #kickstarter https://t.co/TNuQ0q4wW9
