keywords,User,Time,Favorite count,retweets,Text
In The Mind Magazine,praguemicrofest,2018/5/22 8:21,8,6,"The duty of the writer, of the poet is not to cowardly shut himself away in a text, a book, a magazine, from which https://t.co/V551VpPfsI"
Inexpensive Fate / Fudge Dice,danthediceguy,2018/5/16 13:22,3,1,"Sample Inexpensive Fate/Fudge Dice! 
#fatecore #fate #fudge #faterpg #fudgerpg #dice #fatedice #fudgedice https://t.co/2DlPUjepoa"
Interbellum RPG,KiMcKenzieVA,2018/5/27 9:08,6,2,"https://t.co/CQeF0VEdHD

4000 dollars reached! 10 days left people, lets keep it climbing! As a recently promoted c https://t.co/FwKxPyZLSk"
iPin Pro,rgesthuizen,2018/5/14 2:15,1,2,"A cool Australian #Kickstarter attachment that upgrades your smart phone to a very, very smart ruler. Crikey, who c https://t.co/SA98psuVQU"
Iron Golems,randomdnd,2018/5/27 8:16,2,1,You fall by a frozen cemetary flooded with mutated iron golems. Ancient writings say the One True Duke of Swords was seen here. #dnd
Ironrise,HowToGM,2018/5/25 16:49,12,4,Thinking of designing your own board game? we chat to Ironrise Games on how to make a board game https://t.co/uJ8yeWZbcp
Ironrise,WorldAnvil,2018/5/22 6:19,7,4,"Congratulations to @IronriseGames Team for hitting their Kickstarter Goal!
A huge thank you to everyone who by shar https://t.co/UXbnL0gTMt"
Ironrise,Nerdarchy,2018/5/25 17:40,2,2,ironrise_games Now on Kickstarter and fully https://t.co/C2R0I5yv9W
IrRational Music by Elliott Sharp,centrodarte,2018/5/9 9:03,2,1,"Composer, multi-instrumentalist, traveller and raconteur: looking forward to this new book by the one and only https://t.co/0CqirDDJiD"
IS IT A PLANE!?,theocelotmag,2018/5/29 11:04,1,1,"https://t.co/IPk0H3M91I Is it a bird? Is it a plane? Nope, it's grumpy old women to rescue @CityHallSalis! https://t.co/bTssr6U0RH"
IsklÃ¸ft,JarlDM,2018/5/9 18:12,4,3,I liked a @YouTube video https://t.co/W9K6Z5lT1V IsklÃ¸ft - Grim Viking 5E Campaign Setting by Jarl DM- Nerdarchy Live Chat #272
IsklÃ¸ft,MTD_Jake,2018/5/13 14:37,7,3,I just backed IsklÃ¸ft - Grim Viking 5E Campaign Setting on @Kickstarter https://t.co/G0wUWPXOeo I have had the hono https://t.co/piXsVRM53G
ITA Bag Purse for Enamel Pins!,Daymarebrand,2018/5/16 16:43,3,1,Almost 50% funded in one day! #itabag #kickstarter https://t.co/gotFGE3SmB https://t.co/GN938b9NWU
"It's Chaos, Be Kind",DrewMcWeeny,2018/5/22 0:34,65,8,It's chaos. Be kind. https://t.co/p5635jSCjH
"It's Chaos, Be Kind",snarkydogmom,2018/5/22 1:01,2,1,"""It's chaos, be kind.""  - Patton Oswalt https://t.co/2S8jJ9P01u"
Japanese Mythos Enamel Pins,shions_heart,2018/5/23 9:27,2,5,I just backed Japanese Mythos Enamel Pins on @Kickstarter https://t.co/nZ7X4NICkD
Japanese Mythos Enamel Pins,AskSweetCream,2018/5/18 16:20,2,1,"Kappa unlocked yesterday! A little under halfway to Kasa-Obake (Umbrella Demon)
https://t.co/DlXhDFUIIw https://t.co/CsODUpindC"
Jaws of Extinction,MadRavager,2018/5/24 3:05,6,5,Checking out a prototype game Jaws of Extinction tonight. Hopefully be a cool new zombie game in the future! https://t.co/Pt41JIuAPi
Jaws of Extinction [Reboot],nicoxbat,2018/5/14 11:36,8,8,I must say @JoEDevTeam (self funded team) have managed to make a very interesting open world survival #indiegame. T https://t.co/htjmlrXamL
Jaws of Extinction [Reboot],behindtheindies,2018/5/16 20:12,5,3,"""Jaws of Extinction"" is currently on #Kickstarter! You should probably head over and make a pledge. https://t.co/8Udch8fBsF"
Jaws of Extinction [Reboot],zombielov3r,2018/5/6 10:12,0,1,I just backed Jaws of Extinction [Reboot] on @Kickstarter https://t.co/hTY0yaSWKK @JoEDevTeam
Joann and Jane,tanguanikia,2018/5/16 0:50,2,1,"Please contribute towards this project!!! 
Check out Joann and Jane: Who Made This Mess? A Children's Book by Brand https://t.co/VyvLzU3q3Y"
JOI,Godessbecca1,2018/5/16 5:40,0,1,"Still doing kik and Skype sessions. 

#kikme at goddessbecca1 or DM here to book. 

Nude show, joi, sph, cei and si https://t.co/BIH6kVxHQu"
Journal 29 Revelation,Sweeet83,2018/5/15 9:17,3,4,Varietats: Journal 29 Revelation: Interactive Book Game https://t.co/mo48ohXiZG #project #Kickstarter #book #game https://t.co/8Cbe3FiMj5
Journal 29 Revelation,vortalifer,2018/5/25 14:59,3,2,Journal 29 Revelation 3 stretch goals unlocked: https://t.co/avsvaycmhW #journal29 #Kickstarter
Journal 29 Revelation,BloomWatcher,2018/5/22 10:06,0,1,Journal 29 Revelation: Interactive Book Game exceeded 50K$ on day 14  #Kickstarter https://t.co/xoTs8To9kC https://t.co/QppB7CC1GQ
KableCARD,theawesomer,2018/5/6 17:10,1,1,Kablecard Universal Charger: Cards Kablecard is for people who carry multiple #gadgets at once. Its a credit card https://t.co/2Prw3bnBHl
Kegtron,Androidheadline,2018/5/10 22:52,6,2,Kegtron Is A Smart Keg Monitor That Helps Keep The Beer Flowing https://t.co/7RwZtrL4ep https://t.co/kaFkDHr8lt
Kensa,DuchyChildcare,2018/5/25 16:33,1,1,Well done Kensa! https://t.co/fvCkC1byBX
KHUx Dandelions Acrylic Charms,NoaTugy,2018/5/24 9:32,2,1,"Half way through!!
Please check @aawato Kickstarter and support her for great kingdom heart charms! https://t.co/NnRXGVoIcE"
Klikkit,JustKlikkit,2018/5/22 11:00,0,1,#Procrastination can have negative impact for your health. Our smart button #Klikkit can help you getting that extr https://t.co/rAI76bJMpx
Knuckle Sandwich  A Dang RPG,kncklsndwch,2018/5/14 2:58,37,7,Posted another update to the Kickstarter. It includes the winners of the fanart contest! https://t.co/DuCCUBzx8X
KOBRA Flash Modifier,idfgforum,2018/5/15 13:21,1,2,KOBRA Flash Modifier is Still More or Less a Gary Fong Lightsphere https://t.co/M4PUS00gXN https://t.co/QzLoTGZ5sD
KOBRA Flash Modifier,photorumors,2018/5/21 15:03,2,2,"Kobra Flash Modifier relaunched on Kickstarter:
https://t.co/g3jmCqwXAU https://t.co/BftsHhqVol"
Kodama Duo,DanielSolis,2018/5/21 12:02,22,7,"While y'all here, buy a sense of accomplishment!

 Junk Orbit in stores in late June. Pre-order for a promo pack o https://t.co/hMRTgmJqI4"
Kodama Duo,NDShipley,2018/5/11 17:22,3,3,My #Kickstarter pick for this week is @ActionPhase's Kodama Duo by @DanielSolis and Nick Little. See all of the https://t.co/lWwZxpA4y2
Kodama Duo,BoardGames_TT,2018/5/12 4:49,0,1,Kodama Duo: Kindred Spirits on Kickstarter #BoardGames https://t.co/IDiNRHnpio
Ladies of the Months Coloring Book by Angela R. Sasser,amandamakepeace,2018/5/26 14:46,3,1,Only 4 days left!! Ladies of the Months Coloring Book by Angela R. Sasser on @Kickstarter https://t.co/h7eIeLuIpv #art #coloring #book
Ladies of the Months Coloring Book by Angela R. Sasser,artbyRena,2018/5/21 23:43,1,1,"Ladies of the Months Coloring Book by Angela R. Sasser, via @Kickstarter https://t.co/e2COW1JG5n"
"Lankhmar Savage Seas of Nehwon, a Fantasy RPG",PEG_Games,2018/5/16 1:45,8,3,"Last 24 hours to join us in the Savage Seas #Kickstarter! Set in the classic #fantasy world of Fritz Leiber, Lankhm https://t.co/COQNQpBrrC"
Laura's Greetings,chinnky,2018/5/10 18:39,1,1,"@MicciLaura Calvary greetings Sister Laura, Pastor said I should remind you that you're leading tomorrow's choir practice. Remain blessed."
Legends of Signum,spikeybits,2018/5/14 20:41,4,1,Legends of Signum: Battle for Vallor Kickstarter  TheLegends of Signum: Battle for Vallor KS is liveand fully fun https://t.co/l4sMsOTAlG
Legends of Signum,Vegaskatus,2018/5/12 4:56,1,1,'Legends of Signum: Battle for Vallor' (a Tabletop Games project) closes in 34 days. Don't miss out! See their prog https://t.co/oGA5bidN5Y
LEGOÂ® Card Catalog and Book Drop Kits for Library Folks,joy_m_banks,2018/5/25 17:41,4,1,I just backed LEGOÂ® Card Catalog and Book Drop Kits for Library Folks on @Kickstarter bc how could I not? I already https://t.co/maAA2Gb8lY
LEGOÂ® Card Catalog and Book Drop Kits for Library Folks,OkleMiller,2018/5/25 20:19,1,1,I just backed LEGOÂ® Card Catalog and Book Drop Kits for Library Folks on @Kickstarter https://t.co/xw7Rse8eZ0
Lesbian Romance Short Stories,cw1985,2018/5/26 9:15,4,3,Three short stories of lesbian erotic romance. No Boys Allowed: https://t.co/VjYcQtBz1a #erotica #romance #lesbian https://t.co/TIHQsJSi7H
Lever Gear CLiP System,CyberProsCanada,2018/5/18 12:46,2,3,"Lever Gear CLiP Multitool And Storage System  

Lever Gear has created a brand new multitool and storage system whi https://t.co/JWMtoAKj1U"
Lever Gear CLiP System,coolmaterial,2018/5/23 19:32,5,1,The Lever Gear Clip System Offers Compact EDC Storage - https://t.co/k2M057z3RB https://t.co/Ht36tOO2aH
Lever Gear CLiP System,The_Coolector,2018/5/23 13:14,3,1,Fantastic looking piece of EDC called the CLip System from @LeverGear that is perfect for carrying around small ite https://t.co/clwvpjMsRX
Lever Gear CLiP System,werdcom,2018/5/24 18:01,6,1,EDC Tools &amp; Compact Storage: The CLiP System: Lever Gears CLiP System gives you compact storage &amp; tools in a tough https://t.co/ZlOGWPDgrZ
Lisistrata  Visual Novel  Adventure RPG,CrazyCactusEnt,2018/5/12 17:52,0,1,I just backed Lisistrata  Visual Novel  Adventure RPG on @Kickstarter https://t.co/7CSFhiEZaJ #vndev #visualnovel
Lisistrata  Visual Novel  Adventure RPG,steamgirlgame,2018/5/12 13:19,1,1,"Nearly there!! Hope this game gets funded.

Lisistrata  Visual Novel  Adventure RPG, via @Kickstarter https://t.co/2iszQrCqch"
LIT LAMP,IamKaylaVon,2018/5/29 1:52,4,1,Its lit like a lamp  https://t.co/ng7OOPGkdA
Little Bear and His Chair,springintobooks,2018/5/12 12:23,2,2,"Meet Spring Into Books Author Claressa Swensen, author of multiple childrens picture books including Dino Dino Doi https://t.co/DobDrHLUJF"
Little Bear and His Chair,ClaressaSwensen,2018/5/7 3:54,1,1,"Little Bear and His Chair has been chosen by Kickstarter as a Project We Love!¤ï If you havent already, please c https://t.co/fV6okazy5R"
Little Bear and His Chair,ginger_mom17,2018/5/24 8:44,2,1,Check out Little Bear and His Chair - Children's Book by @ClaressaSwensen  on @Kickstarter https://t.co/QrGeRiaYTb
Little Bear and His Chair,LynnWorton,2018/5/9 20:43,0,1,Check out Little Bear and His Chair - Children's Book by Claressa Swensen on @Kickstarter https://t.co/pUJyXNE2F6
"LITTLE MOSS, BIG TREE",turner_tasha,2018/5/25 20:28,1,1,"I just backed LITTLE MOSS, BIG TREE: Illustrated Childrens Book on @Kickstarter https://t.co/irGrMEAVwj #Kickstarter"
Loot N Shoot Reloaded,ETBoardGames,2018/5/13 3:12,0,2,What is more fun than board games? A board game with a rubber band gun! Loot n Shoot!!! On #Kickstarter now https://t.co/Q1047fdTrA
Lotushirt,GeorgePoulian,2018/5/11 0:26,4,1,Crowdfunding opens up opportunities for innovative minds. On Kickstarter  I found out about the Lotushirt. A stain- https://t.co/dtDNBgyG7r
Magic Office Chair Caster Wheels,crowdfundcash,2018/5/15 23:15,0,1,#Magic #OfficeChair Caster Wheels - #Protect Your #Floor is popular on @Kickstarter!  https://t.co/tQLXPsVw98 https://t.co/ooPH8i3Xmd
Magic Office Chair Caster Wheels,DonationExperts,2018/5/15 23:15,0,1,#Magic #OfficeChair Caster Wheels - #Protect Your #Floor is popular on @Kickstarter!  https://t.co/NeCFtg0XEZ https://t.co/o07aIgTBhZ
Magic Office Chair Caster Wheels,StealthoInfo,2018/5/22 10:26,1,1,@biranzo thanks for connecting! Check out our Kickstarter to build the next gen #stealthowheels https://t.co/edyuFMhdOG
Make your collection of miniatures great again !,Pjschard,2018/5/14 13:21,1,1,Umm Wow.. this is uh  quite the kickstarter... https://t.co/gBVhkAa2w6
Mantisyoga,CrowdfundCentre,2018/5/21 0:05,0,1,Mantisyoga: Manifest Yoga Bag Se... - #crowdfund campaign 10 days left &amp; at 58% @mantisyoga https://t.co/8VQwyrzVXB
MarsVR,TheMarsSociety,2018/5/15 9:59,7,4,MarsVR Program - Video Update 2 -- https://t.co/zoFAuVtQdK via @YouTube #TheMarsSociety #Kickstarter #VR #MarsVR #CrowdFunding #Mars
MarsVR,jamesburk,2018/5/15 15:15,1,2,MarsVR - Program Video Update 2: https://t.co/zcrh2u5Zie via @YouTube
MarsVR,martiansoil,2018/5/15 19:05,2,1,"MarsVR - Program Video Update 2 from @TheMarsSociety, including VR expert partnerships announcements https://t.co/ATHuV2kLhI"
MarsVR,virtadpt,2018/5/28 22:08,2,1,Mondo 2000: MarsVR: Explore The Surface of Mars Like A Real Human Mars-bound Astronaut https://t.co/DEoTlpP6BC
MESAY 2.0,HealthyVoyager,2018/5/29 1:52,3,2,Travelling With a Portable Language Translator: Mesay 2.0 Review https://t.co/FWWeQm3NOj via @mappingmegan https://t.co/F7wKnt34Rt
MESAY 2.0,LangueDeGeek,2018/5/20 8:12,4,2,MESAY 2.0 - The Ultimate Two-way AI Translator https://t.co/SwjIb0pd6w
MESAY 2.0,hobonora,2018/5/25 19:07,5,1,Travelling With a Portable Language Translator: Mesay 2.0 Review https://t.co/saaxlBK61V via @mappingmegan https://t.co/kp5iIszy3u
MESAY 2.0,madil80,2018/5/26 18:23,0,1,MESAY 2.0 - The Ultimate Two-way #AI Translator | The new Mesay 2.0 is more than just a usual #translator with cool https://t.co/BFfuNnxbho
mimicArm,GeekMomBlog,2018/5/14 11:30,4,3,"Your Friendly Neighborhood MimicArm
https://t.co/D7qIUTn1ub @mimicRobots @ignoblegnome"
mimicArm,Robotschampion,2018/5/18 11:31,1,1,.@mimicRobots' #mimicarm is now available to back on @kickstarter https://t.co/B2A2e1Z12s
Mind Over Malware,Morgannn_Sierra,2018/5/16 18:20,2,2,Go check out this cool game to support two young entrepreneurs! https://t.co/9XhVcGDjR0
Mini Gallery Box,NaeKhen,2018/5/15 5:08,14,3,"I pledged for a box 

Pleaaase check it out and consider pledging too you'll get gorgeous beauties from https://t.co/GQfXa4aDCK"
Mini Gallery Box,rinaraaquino,2018/5/10 0:33,9,2,"I just backed Mini Gallery Box on @Kickstarter, featuring @Sibylline_M for the first box https://t.co/UD9uUKrqlh https://t.co/LYGvA8VTIJ"
Mini Gallery Box,circusposterus,2018/5/14 14:57,7,1,"Dark Harbor Mini Series Blind Box
By Brandt Peters, Kathie Olivas, and Kidrobot available in the gallery gift shop https://t.co/iaSnGSzDmY"
Modelling Miniatures Core Book & Dwarves Source Book,day133513636,2018/5/21 2:11,1,1,"OMG, my new Kickstarter project is LIVE. Please check it out..
#Sculptris #Sculpting #3DPrinting #3DModelling https://t.co/iehp74nUtP"
Monkey Grip,text_publishing,2018/5/29 4:21,31,4,MONKEY GRIP comes in at #47 on the BBC's list of stories that have endured across generations and continentsand ch https://t.co/1nbr0J7R45
Monkey Grip,UltClassicRock,2018/5/15 22:00,4,1,A look back at Bill Wyman's 'Monkey Grip' on its anniversary ... https://t.co/McWNXeecVn
Monochrome Memory,romanenfutter,2018/5/12 0:30,2,1,"I assume this is true for everyone but there's long stretches of monochrome in my memory, my memory seems to mostly https://t.co/CmFqheYn8I"
Monochrome Memory,rshipleyart,2018/5/16 17:41,6,1,"https://t.co/JjA1Z7cCOn
Drifting on a memory 
Mixed Media on Paper
70 x 50 cm
2018
DM if youre interested. https://t.co/HvmJ1BxfEp"
Monochrome Memory,unwinnable,2018/5/8 16:00,2,1,".@crapstacular plays Umiro, a puzzler where you bring back color and memory to a monochrome world: https://t.co/CxZotEiKqr"
Monster Grrrls,astralruby,2018/5/25 18:42,3,2,"Monster Grrrls!!! Enamel Pins

 https://t.co/akHRVDXicn, via Kickstarter"
Monsters and Legendary Characters of the Greek Mythology,erbardo,2018/5/7 8:02,5,2,Checa Monsters and Legendary Characters of the Greek Mythology de Suseya Ediciones en @Kickstarter https://t.co/IvzfduIoUI
MORE Cool Dice Bags,alanbahr,2018/5/26 1:15,8,2,"My friends at Black Oak Workshop have a new dice bag Kickstarter up!

https://t.co/gspaQEOPA9"
MORE Cool Dice Bags,GMTimD,2018/5/26 1:23,1,1,"Just backed this! You should too!!!

Three gorgeous dice bags!!! Woooo!!!

https://t.co/ZOwpfmitU6 https://t.co/HHFEVBk7KQ"
Moshis Babygirls 2,infectedellis,2018/5/25 4:18,0,1,"Brand new on @Kickstarter: Moshis Babygirls 2"" Hard Enamel Pins! by Moshi Moshi Watermelon https://t.co/Qk262GTv8H https://t.co/LM8QvXEzFA"
MotorPunk,A1GOY,2018/5/21 10:05,29,3,"Proper print mag run by proper people. And I'm doing a bit for it, but don't let that put you off. https://t.co/tvx0otBTQK"
MotorPunk,Segregates_band,2018/5/18 19:19,4,1,Listen to this guy's words and buy a copy of Burston from https://t.co/qzygz3BKGQ #motorpunk #Motorheadbangers https://t.co/7Yk3GUI6kn
MotoSync & TL,SueForMayor,2018/5/6 0:55,1,1,MotoSync &amp; TL: Building an Electric Superbike https://t.co/h2EwH25Zfq
MourneQuest,BackspindleGame,2018/5/22 7:45,0,1,Good morning! You can order me here https://t.co/jMolUnWLzf #heroine #Geek #chibi MourneQuest #irish #leprechaun https://t.co/yczGL8qo1O
MourneQuest,Jipin,2018/5/22 9:32,1,1,"Lovely little game from @BackspindleGame up on KickStarter right now. https://t.co/zGJ8jEg0Dh

Based on the books o https://t.co/a395OwuRDH"
MourneQuest,RoryJSomers,2018/5/22 9:21,3,1,MourneQuest from @BackspindleGame made my Hit List for @UKGamesExpo 2018 because it looks and sounds like a fantast https://t.co/FDNZwKwBvZ
MourneQuest,tommmoore,2018/5/22 9:06,4,1,I just backed MourneQuest on @Kickstarter https://t.co/ocxyeUCY6Y
Mr. Cabbagehead's Garden,BoldBebo,2018/5/19 21:24,7,1,You have just 11 days left to back @LudiCreations Mr. Cabbagehead's Garden! This is one of the coolest solo games I https://t.co/y11Hvc2suQ
Mr. Cabbagehead's Garden,demo_ken,2018/5/13 1:43,0,1,Sallie Tommy-oughtoos can bugger off from my garden! My first game of Mr. Cabbagehead's Garden nets me 78 points. T https://t.co/YnpT7Gs43W
Mr. Cabbagehead's Garden,lackriver,2018/5/12 17:45,7,1,Thanks to @PGHBoardGames for hosting me and @pgh_gamer for two demo games of Mr. Cabbageheads Garden currently on https://t.co/F6MHwzazZC
Mr. Cabbagehead's Garden,pgh_gamer,2018/5/12 18:02,4,1,I just backed Mr. Cabbagehead's Garden on @Kickstarter https://t.co/URgR0LDhrE
Mrs. Ashbury Loves her Students,MrsAshburysWorl,2018/5/28 8:25,1,2,We are honored to tell Nathans story in Mrs. Ashburys Hero a story of #bravery &amp; #strength. What does Nathan sa https://t.co/cxSrB6U9mc
Museum of Errant Critters vol. 1,fran_wilde,2018/5/15 18:15,5,5,"With &lt; 70 hours to go, The Museum of Errant Critters postcard @kickstarter has only 1 Emeritus Level reward left! G https://t.co/hMGSE3CxIN"
MUSHA One of a Kind Wrist watch Made of Japanese Sword Steel,wristreview,2018/5/22 0:11,1,1,Introducing The One of a Kind Wrist Watch Made of Japanese Sword Steel From Musha https://t.co/5OjdgYjuXQ #musha https://t.co/8sWVXWfUjF
My Brother's Lion,RicksterRicks,2018/5/18 22:29,2,1,we had lunch with my dad yesterday. he had told me he had gotten me something as a surprise. he had had a copy of m https://t.co/J5QGnBZe04
My Humble Aboat,KirstenAlana,2018/5/22 0:58,5,2,Check out My Humble Aboat - A Floating Boat &amp; Breakfast by @TripWhisperer  https://t.co/ahztshdpLs on #kickstarter https://t.co/0ISmiHEVbp
My Little Demon  Series 3 Plush,TheDemonatrix,2018/5/16 21:34,0,1,94% funded in the first 23 hours! Only $1K more until I fund! If I fund within 24 hours all my first day backers ge https://t.co/8XO5LW4m60
Myst 25th Anniversary Collection,Russell_Brower,2018/5/22 10:34,18,11,"#Myst25 just brought the music Stretch Goal way closer! Two days left--- Please share, retweet and give a shout to https://t.co/4keh4rhY1c"
Myst 25th Anniversary Collection,cyanworlds,2018/5/16 5:36,14,3,New Update! Riven : Behind The Ages - Josh Staub https://t.co/UR5Su2Xqkx #myst25 https://t.co/NJOW0Ey4Gl
NapiCap,kendramcantrell,2018/5/26 14:20,2,2,NapiCap is officially launched on Kickstarter! Talk about innovation. Share please! #stoptheflatspot #napicap https://t.co/FbSshSXNqz
NATEDE,designmilk,2018/5/20 20:16,20,2,NATEDE: A Smart and Natural Air Purifier by Clairy  https://t.co/b4BucIkVpn #fromthearchives https://t.co/NU3Oci0K44
NATEDE,HFGEnthusiast,2018/5/14 19:34,1,2,NATEDE: the Italian-designed plant holder that doubles as an air purifier #wearables #wearabletech #crowdfunding https://t.co/mShmGke4hF
NATEDE,leansmarthome,2018/5/16 1:15,1,1,The Natede is an Alexa-connected plant holder that is a serious air purifier - https://t.co/rYhrPL3p9P
NATEDE,NewsWatchTV,2018/5/18 15:49,4,1,"Air pollution doesn't only just happen outside, it happens inside too. NATEDE by @Clairy_Inc monitors and improves https://t.co/PmILNddU6Z"
Nek.awa Beauty,theblackdetour,2018/5/23 15:01,3,4,"@nekawabeauty Nek.awa simplifies your beauty routine with one product that gives you moisture, nutrients and shine. https://t.co/mtCuH62FGF"
Neova,EnhanciaMusic,2018/5/14 15:42,5,3,Already 3 days left to pre-order our Neova MIDI controller! Did you get yours?  https://t.co/8vgs7BNkOA
Neova,GLASYSmusic,2018/5/14 23:21,11,1,"Hotel Jam no. 1: Connected the @EnhanciaMusic Neova ring prototype to the @yamahasynth Reface CS, instant inspirati https://t.co/kt8wxwbGl4"
"New Corp Order, a tabletop game about Marketing&Manipulation",Boardgame_girl1,2018/5/22 0:53,12,2,"Excited to be live-streaming a play through of New Corp Order, a tabletop game about Marketing&amp;Manipulation with https://t.co/OVenAzXpzi"
"New Corp Order, a tabletop game about Marketing&Manipulation",aboardgamelife,2018/5/21 18:06,5,1,"I just backed New Corp Order, a tabletop game about Marketing &amp; Manipulation on @Kickstarter https://t.co/TALDSCHN94 #boardgames"
Newfoundland Jam,Moosekleenex,2018/5/16 2:37,6,6,"Please take a moment to check out NEWFOUNDLAND JAM! A delightful collaboration between @DrinkingQuest and myself, w https://t.co/XRX6bpmyxD"
Newfoundland Jam,rockpapercynic,2018/5/24 1:44,8,3,"HEY HEY @DrinkingQuest's new Kickstarter game ""Newfoundland Jam"" was a delight to playtest and I think you're going https://t.co/6ByfIWO2dG"
Newfoundland Jam,Mojoman1289,2018/5/15 18:54,1,2,"Get this game!! Artwork is great and it's about jam!!
https://t.co/eHt2ulciQv"
Newfoundland Jam,manabrownies,2018/5/24 2:00,3,1,"@barkflight @rockpapercynic @DrinkingQuest (I'm from Newfoundland and jam recipes are basically gold, plus this looks so fun.)"
Nickelodeons Splat Attack!,IDWGames,2018/5/21 23:56,23,5,@GeekandSundry takes a look at @Nickelodeon's Splat Attack! The food-fight board game packed full of your favorite https://t.co/DefawWQrOv
Nickelodeons Splat Attack!,Hellsfire,2018/5/22 6:56,4,2,There's a Nickelodon board game coming out based on my childhood cartoons. This seems pretty cool. https://t.co/EI0pKjksMF
NIKO Easy Wash Childrens Car Seat Cover,KyTrangHo,2018/5/12 5:12,1,1,NIKO Easy-Wash Childrens Car Seat Cover Inventor to Appear on Entrepreneur Weekly Radio Show May 12 https://t.co/7KIGmtTJ0i
No Single Sparrow Makes a Summer,wordhabit,2018/5/21 14:41,2,1,I just backed No Single Sparrow Makes a Summer on @Kickstarter https://t.co/Cz3nOT7xy9 @LouisvilleStory #storiesmatter
Obsessive Compulsive Disorder Diary,notesinabook,2018/5/27 6:15,2,1,Obsessive Compulsive Disorder Diary https://t.co/mU39ty7lxc #Kickstarter #Kickstarterfinds https://t.co/Jht8QXa05g
Odissea Playing Cards,Kardify,2018/5/15 7:39,2,1,First Look: Thirdway Industries Reveals the Mythica Limited Edition of Odissea Playing Cards! https://t.co/iA0noWjPbR
Odissea Playing Cards,MagicOrthodoxy,2018/5/16 22:31,3,1,LIVE on Kickstarter Odissea! from @ThirdwayInd Don't miss the early birds and the limited rewards available! https://t.co/8eYERUYFGY
Ogre Miniatures Second Edition Rulebook,muskrat_john,2018/5/21 16:09,15,5,I just backed Ogre Miniatures Second Edition Rulebook from @sjgames because GIANT FREAKING CYBERTANKS! Pew pew pew! https://t.co/OF5nLULEZx
Ogre Miniatures Second Edition Rulebook,philipjreed,2018/5/16 2:50,3,1,Part of the week of factory visits and meetings includes discussing the upcoming @SJGames Ogre Miniatures rulebook. https://t.co/AwP41fKYDT
Oh My! How We're Different,3Js3KimsYoongi,2018/5/18 3:28,1,2,we wake up every day w a different bias. last night im about joon. this morning im all about tae. jk loves his thig https://t.co/YpI1pi73QJ
Oh My! How We're Different,amandarivkin,2018/5/15 22:10,2,1,Oh its spot on. Thanks Uday @DonaldJTrumpJr for bringing my attention to it! Spot on depiction. Now we all know ho https://t.co/JexsnCQPDQ
Ohnut,glamourmag,2018/5/28 19:16,2,1,"If you suffer from pain during sex, this might be your new best friend. https://t.co/8dw2atbJ7G"
Once upon a bun enamel pins,Lunar_Magic_,2018/5/7 0:18,0,1,Bun-chan and baby bun are here to remind you there are 25 days left! Let's keep on spreading the word and get those https://t.co/7y3FU7D0ox
One Week Ultimate Werewolf,zeedox,2018/5/21 0:54,111,2,One of my favourite rooms I painted for One Week Ultimate Werewolf: The Dynamite Room! https://t.co/ACOkhsJMme
One Week Ultimate Werewolf,bestplayco,2018/5/15 11:06,3,1,. @beziergames has mixed Werewolf with Castles of Mad King Ludwig. A crazy weird combo we are very curious to try o https://t.co/ODZME6RWpB
One Week Ultimate Werewolf,WoodsEdward,2018/5/15 15:46,1,1,I just backed One Week Ultimate Werewolf on @Kickstarter https://t.co/aAzM778fyc I just couldn't help myself...too https://t.co/MbFjVa6Hm2
ONLY Kickstarter project ever,The_Crowds,2018/5/11 19:00,49,3,"Build a unique timepiece, ONLY ONE watch is now on #Kickstarter! Check it out for more information - https://t.co/2GPbIZUykz"
ONLY Kickstarter project ever,jwisser,2018/5/13 1:44,4,1,The only failed Kickstarter project I ever backed has had a larger effect on my life than all the others combined. https://t.co/b2mABg2CNk
Open Portals Playing Cards,james_r_eads,2018/5/24 9:26,10,3,"Open Portals Playing Cards

 https://t.co/ZbuY27gsY7, via Kickstarter"
Open Portals Playing Cards,BestCrowdFundng,2018/5/24 19:14,0,1,#Kickstarter Open Portals Playing Cards by James R. Eads: https://t.co/Z3PRcwdHSa https://t.co/WkdHWekrnQ
ORC STABR,BrawlingBros,2018/5/15 17:50,8,2,"Episode 73 is a go! Check our Castell review, talk Brook City, Omen Saga &amp; ORC STABR.  We review @BoardGameGeek top https://t.co/DrqpUnPFeW"
ORC STABR,boardgamelinks,2018/5/10 10:14,1,1,Orc Stabr RPG Up On Kickstarter - Tabletop Gaming News https://t.co/8QUzzTrkQD
ORC STABR,varnished_truth,2018/5/18 16:14,4,1,"""Mini-Review: Orc Stabr"" by @42nd_Alchemist 
https://t.co/zxChoJSzLj
#DnD #RPG  https://t.co/oy3Pk7UvfV"
Orc Warband,YstlDystl,2018/5/12 11:29,1,2,"Goin' live in 1 hour! The war has begun, the age of the Orc is near! @Mount_and_Blade #Warband #TLD #LOTR mod. Stop https://t.co/4BKFKCqiXY"
OrcQuest WarPath,BG_Heaven,2018/5/17 10:35,9,11,Check out this amazing cooperative new boardgame by @MazeGamesFR on @Kickstarter called #OrcQuestWarpath https://t.co/2e3iuQwGOI
ORLY Bed,OrlyBed,2018/5/11 17:25,0,1,"Sring Sale!
Get 25% off
https://t.co/a7SEhKsNpJ
#sheets #orlybed #ecoresponsible #birch #birchsheets #supimacotton https://t.co/79LpL9aSZx"
